2026-04-11 13:26:46,372 | INFO | ml_pipeline.runner | Running Step 2
2026-04-11 13:26:46,373 | INFO | ml_pipeline.step_02_task_type | Step 2 completed. Task type artifact saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_02_task_type.json
2026-04-11 13:26:46,373 | INFO | ml_pipeline.runner | Running Step 3
2026-04-11 13:26:46,374 | INFO | ml_pipeline.step_03_target | Step 3 completed. Target artifact saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_03_target.json
2026-04-11 13:26:46,374 | INFO | ml_pipeline.runner | Running Step 4
2026-04-11 13:26:46,374 | INFO | ml_pipeline.step_04_metrics | Step 4 completed. Metrics artifact saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_04_metrics.json
2026-04-11 13:26:46,374 | INFO | ml_pipeline.runner | Running Step 5
2026-04-11 13:26:46,374 | INFO | ml_pipeline.step_05_data_source | Step 5 completed. Data source artifact saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_05_data_source.json
2026-04-11 13:26:46,374 | INFO | ml_pipeline.runner | Running Step 6
2026-04-11 13:26:46,396 | INFO | ml_pipeline.step_06_ingestion | Step 6 completed. Raw dataset saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/data/study_sessions_raw.csv
2026-04-11 13:26:46,396 | INFO | ml_pipeline.step_06_ingestion | Step 6 completed. Ingestion report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_06_ingestion.json
2026-04-11 13:26:46,396 | INFO | ml_pipeline.runner | Running Step 7
2026-04-11 13:26:47,074 | INFO | ml_pipeline.step_07_eda | Step 7 completed. EDA report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_07_eda.json
2026-04-11 13:26:47,074 | INFO | ml_pipeline.step_07_eda | Step 7 completed. EDA plots saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/plots
2026-04-11 13:26:47,074 | INFO | ml_pipeline.runner | Running Step 8
2026-04-11 13:26:47,080 | INFO | ml_pipeline.step_08_data_quality | Step 8 completed. Data quality report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_08_data_quality.json
2026-04-11 13:26:47,080 | INFO | ml_pipeline.runner | Running Step 9
2026-04-11 13:26:47,083 | INFO | ml_pipeline.step_09_label_quality | Step 9 completed. Label quality report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_09_label_quality.json
2026-04-11 13:26:47,083 | INFO | ml_pipeline.runner | Running Step 10
2026-04-11 13:26:47,094 | INFO | ml_pipeline.step_10_split | Step 10 completed. Split files saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/data
2026-04-11 13:26:47,095 | INFO | ml_pipeline.step_10_split | Step 10 completed. Split report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_10_split.json
2026-04-11 13:26:47,095 | INFO | ml_pipeline.runner | Running Step 11
2026-04-11 13:26:47,114 | INFO | ml_pipeline.step_11_cleaning | Step 11 completed. Cleaned files saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/data
2026-04-11 13:26:47,114 | INFO | ml_pipeline.step_11_cleaning | Step 11 completed. Cleaning report saved to /Users/rachelbrathab/Desktop/smart_study_planner/artifacts/reports/step_11_cleaning.json
